,preco,quartos,area,zona,tipo
2057,2550.0,2.0,80.0,leste,Apartamento
2058,3200.0,3.0,80.0,leste,Casa
2059,3200.0,3.0,80.0,leste,Casa
2060,2100.0,3.0,80.0,leste,Apartamento
2061,1800.0,3.0,80.0,leste,Casa
2062,1000.0,1.0,80.0,leste,Casa
2063,1200.0,2.0,80.0,leste,Casa
2064,1500.0,2.0,80.0,leste,Casa
2065,2000.0,3.0,80.0,leste,Casa
2066,1835.0,2.0,80.0,leste,Casa
2067,936.0,1.0,80.0,leste,Casa
2068,1550.0,2.0,80.0,leste,Casa
2069,1741.0,3.0,80.0,leste,Casa
2070,1200.0,2.0,80.0,leste,Casa
2071,2000.0,3.0,80.0,leste,Casa
2072,1100.0,2.0,80.0,leste,Apartamento
2073,1050.0,1.0,80.0,leste,Casa
2074,3950.0,3.0,80.0,leste,Apartamento
2075,2700.0,2.0,80.0,oeste,Apartamento
2076,3500.0,2.0,80.0,oeste,Apartamento
2077,2600.0,2.0,80.0,oeste,Apartamento
2078,2500.0,2.0,80.0,oeste,Apartamento
2079,6940.0,2.0,80.0,oeste,Apartamento
2081,7300.0,3.0,80.0,oeste,Apartamento
2082,3100.0,3.0,80.0,oeste,Apartamento
2083,3800.0,3.0,80.0,oeste,Apartamento
2084,6500.0,2.0,80.0,oeste,Apartamento
2085,3200.0,2.0,80.0,oeste,Apartamento
2086,2900.0,2.0,80.0,oeste,Apartamento
2087,990.0,2.0,80.0,oeste,Casa
2088,3000.0,2.0,80.0,oeste,Casa
2089,7750.0,1.0,80.0,oeste,Casa
2090,2000.0,2.0,80.0,oeste,Apartamento
2091,2700.0,1.0,80.0,oeste,Apartamento
2092,1453.0,3.0,80.0,oeste,Apartamento
2093,6500.0,2.0,80.0,oeste,Apartamento
2094,5520.0,3.0,81.0,sul,Apartamento
2095,5200.0,2.0,81.0,sul,Apartamento
2096,6000.0,2.0,81.0,sul,Apartamento
2097,3500.0,2.0,81.0,norte,Apartamento
2098,2130.0,2.0,81.0,norte,Casa
2099,1650.0,2.0,81.0,leste,Casa
2100,4300.0,2.0,82.0,sul,Apartamento
2101,6000.0,2.0,82.0,sul,Apartamento
2102,3500.0,2.0,82.0,sul,Apartamento
2103,2820.0,3.0,82.0,norte,Apartamento
2104,2000.0,2.0,82.0,norte,Apartamento
2105,1900.0,3.0,82.0,norte,Apartamento
2106,1360.0,3.0,82.0,norte,Apartamento
2107,1250.0,3.0,82.0,norte,Apartamento
2108,2750.0,3.0,82.0,leste,Apartamento
2109,1135.0,2.0,82.0,leste,Apartamento
2110,1800.0,3.0,82.0,leste,Apartamento
2111,3500.0,2.0,82.0,leste,Apartamento
2112,3650.0,3.0,82.0,oeste,Apartamento
2113,9000.0,3.0,82.0,oeste,Apartamento
2114,3400.0,2.0,82.0,oeste,Apartamento
2115,3200.0,2.0,82.0,oeste,Apartamento
2116,8400.0,2.0,82.0,oeste,Apartamento
2117,3300.0,2.0,82.0,oeste,Apartamento
2118,3300.0,3.0,83.0,norte,Apartamento
2119,2430.0,3.0,83.0,norte,Apartamento
2120,2100.0,3.0,83.0,norte,Apartamento
2121,2190.0,3.0,83.0,leste,Apartamento
2122,3700.0,3.0,83.0,oeste,Apartamento
2123,3500.0,2.0,84.0,sul,Apartamento
2124,5500.0,3.0,84.0,sul,Apartamento
2125,2560.0,2.0,84.0,sul,Apartamento
2126,10500.0,2.0,84.0,sul,Apartamento
2127,1940.0,2.0,84.0,norte,Apartamento
2128,5500.0,3.0,84.0,leste,Apartamento
2129,1300.0,2.0,84.0,leste,Apartamento
2130,2800.0,3.0,84.0,oeste,Apartamento
2131,10500.0,2.0,84.0,oeste,Apartamento
2132,3500.0,2.0,84.0,oeste,Apartamento
2133,3150.0,2.0,84.0,oeste,Apartamento
2134,2900.0,2.0,84.0,oeste,Apartamento
2135,2831.0,1.0,84.0,oeste,Apartamento
2136,3800.0,2.0,84.0,oeste,Apartamento
2137,2846.0,3.0,85.0,sul,Apartamento
2138,2550.0,2.0,85.0,sul,Apartamento
2139,2710.0,2.0,85.0,sul,Apartamento
2140,6824.0,1.0,85.0,sul,Apartamento
2141,2300.0,1.0,85.0,sul,Apartamento
2142,7900.0,2.0,85.0,sul,Apartamento
2143,3500.0,2.0,85.0,sul,Apartamento
2144,7700.0,1.0,85.0,sul,Apartamento
2145,2750.0,3.0,85.0,sul,Apartamento
2146,2300.0,3.0,85.0,sul,Apartamento
2147,6920.0,2.0,85.0,sul,Apartamento
2148,9700.0,2.0,85.0,sul,Apartamento
2149,1450.0,2.0,85.0,norte,Casa
2150,970.0,2.0,85.0,norte,Casa
2151,1342.0,1.0,85.0,norte,Casa
2152,3600.0,3.0,85.0,leste,Apartamento
2154,1400.0,2.0,85.0,leste,Apartamento
2155,3400.0,2.0,85.0,oeste,Apartamento
2156,2550.0,2.0,85.0,oeste,Apartamento
2157,7000.0,2.0,85.0,oeste,Apartamento
2158,2500.0,3.0,85.0,oeste,Apartamento
2159,2640.0,3.0,86.0,sul,Apartamento
2160,3406.0,2.0,86.0,sul,Apartamento
2161,2910.0,3.0,86.0,sul,Apartamento
2162,12000.0,1.0,86.0,sul,Apartamento
2163,2600.0,2.0,86.0,sul,Apartamento
2164,3681.0,3.0,86.0,sul,Apartamento
2165,4302.0,2.0,86.0,sul,Apartamento
2166,2500.0,3.0,86.0,norte,Apartamento
2167,2300.0,2.0,86.0,norte,Apartamento
2168,1700.0,2.0,86.0,norte,Casa
2169,3576.0,3.0,86.0,leste,Apartamento
2170,2300.0,3.0,86.0,leste,Apartamento
2171,2800.0,3.0,86.0,oeste,Apartamento
2172,2600.0,2.0,86.0,oeste,Apartamento
2173,2560.0,2.0,86.0,oeste,Apartamento
2174,4666.0,3.0,86.0,oeste,Apartamento
2175,5900.0,3.0,86.0,oeste,Apartamento
2176,1865.0,3.0,87.0,norte,Apartamento
2177,2680.0,2.0,87.0,norte,Apartamento
2178,2680.0,2.0,87.0,norte,Apartamento
2179,1500.0,2.0,87.0,norte,Apartamento
2180,3650.0,3.0,87.0,leste,Apartamento
2181,3375.0,2.0,87.0,oeste,Apartamento
2182,4360.0,3.0,87.0,oeste,Apartamento
2183,4000.0,2.0,87.0,oeste,Apartamento
2184,10000.0,2.0,87.0,oeste,Apartamento
2185,2960.0,3.0,88.0,sul,Apartamento
2186,7068.0,2.0,88.0,sul,Apartamento
2187,5175.0,3.0,88.0,sul,Apartamento
2188,3800.0,3.0,88.0,norte,Apartamento
2189,2550.0,3.0,88.0,norte,Apartamento
2190,6400.0,2.0,88.0,oeste,Apartamento
2191,3700.0,2.0,88.0,oeste,Apartamento
2192,3900.0,3.0,88.0,oeste,Apartamento
2193,8500.0,1.0,89.0,sul,Apartamento
2194,7900.0,2.0,89.0,sul,Apartamento
2195,2650.0,2.0,89.0,norte,Apartamento
2196,2500.0,2.0,89.0,norte,Apartamento
2197,2300.0,3.0,89.0,norte,Apartamento
2198,5500.0,2.0,89.0,leste,Apartamento
2199,2080.0,2.0,89.0,oeste,Apartamento
2200,6520.0,1.0,89.0,oeste,Apartamento
2201,2850.0,2.0,90.0,sul,Casa
2202,2720.0,3.0,90.0,sul,Apartamento
2203,3500.0,2.0,90.0,sul,Apartamento
2204,3000.0,2.0,90.0,sul,Casa
2205,2700.0,3.0,90.0,sul,Apartamento
2206,3600.0,3.0,90.0,sul,Apartamento
2207,3900.0,2.0,90.0,sul,Casa
2208,6400.0,3.0,90.0,sul,Apartamento
2209,6400.0,3.0,90.0,sul,Apartamento
2210,2500.0,2.0,90.0,sul,Apartamento
2211,2000.0,2.0,90.0,sul,Apartamento
2212,4200.0,2.0,90.0,sul,Apartamento
2213,2660.0,2.0,90.0,sul,Apartamento
2214,4562.0,3.0,90.0,sul,Apartamento
2215,6037.0,2.0,90.0,sul,Apartamento
2216,2700.0,3.0,90.0,sul,Apartamento
2217,2700.0,2.0,90.0,sul,Apartamento
2219,2700.0,3.0,90.0,sul,Apartamento
2220,6000.0,2.0,90.0,sul,Apartamento
2221,2800.0,3.0,90.0,sul,Apartamento
2222,3100.0,2.0,90.0,norte,Casa
2223,2000.0,3.0,90.0,norte,Apartamento
2224,2200.0,3.0,90.0,norte,Apartamento
2225,2200.0,3.0,90.0,norte,Apartamento
2226,2250.0,3.0,90.0,norte,Apartamento
2227,2100.0,2.0,90.0,norte,Casa
2228,3500.0,3.0,90.0,norte,Apartamento
2229,2500.0,3.0,90.0,norte,Apartamento
2230,2300.0,3.0,90.0,norte,Apartamento
2232,2600.0,3.0,90.0,norte,Apartamento
2233,1940.0,3.0,90.0,norte,Apartamento
2235,2900.0,3.0,90.0,norte,Apartamento
2236,1020.0,2.0,90.0,norte,Casa
2237,1428.0,2.0,90.0,norte,Casa
2238,2700.0,3.0,90.0,norte,Apartamento
2239,1100.0,2.0,90.0,norte,Apartamento
2240,1390.0,2.0,90.0,norte,Casa
2241,2200.0,3.0,90.0,norte,Casa
2242,3000.0,2.0,90.0,leste,Casa
2243,2700.0,1.0,90.0,leste,Casa
2244,2500.0,3.0,90.0,leste,Apartamento
2245,2650.0,3.0,90.0,leste,Apartamento
2246,2000.0,3.0,90.0,leste,Apartamento
2247,2300.0,2.0,90.0,leste,Apartamento
2248,2600.0,2.0,90.0,leste,Casa
2249,1200.0,2.0,90.0,leste,Casa
2250,2430.0,2.0,90.0,leste,Casa
2251,2430.0,1.0,90.0,oeste,Apartamento
2252,2610.0,2.0,90.0,oeste,Apartamento
2253,3000.0,3.0,90.0,oeste,Casa
2254,4000.0,4.0,90.0,oeste,Apartamento
2255,3500.0,2.0,90.0,oeste,Apartamento
2256,5010.0,2.0,90.0,oeste,Apartamento
2257,1400.0,2.0,90.0,oeste,Apartamento
2258,2116.0,2.0,90.0,oeste,Apartamento
2259,2600.0,2.0,90.0,oeste,Apartamento
2260,7000.0,3.0,90.0,oeste,Apartamento
2261,7000.0,3.0,90.0,oeste,Apartamento
2262,4000.0,1.0,90.0,oeste,Apartamento
2263,3800.0,2.0,90.0,oeste,Apartamento
2264,3500.0,2.0,91.0,sul,Apartamento
2265,4500.0,3.0,91.0,sul,Apartamento
2266,4400.0,2.0,91.0,sul,Apartamento
2267,2828.0,4.0,91.0,sul,Apartamento
2268,2800.0,3.0,91.0,leste,Apartamento
2269,2920.0,2.0,91.0,oeste,Casa
2270,4200.0,2.0,92.0,sul,Apartamento
2271,2616.0,2.0,92.0,sul,Apartamento
2272,6000.0,2.0,92.0,sul,Apartamento
2273,4600.0,3.0,92.0,sul,Apartamento
2274,6000.0,2.0,92.0,sul,Apartamento
2275,6000.0,2.0,92.0,sul,Apartamento
2276,4800.0,2.0,92.0,sul,Apartamento
2277,2500.0,2.0,92.0,norte,Apartamento
2278,2840.0,3.0,92.0,norte,Apartamento
2279,4500.0,3.0,92.0,norte,Apartamento
2280,3800.0,2.0,92.0,norte,Apartamento
2281,3800.0,2.0,92.0,norte,Apartamento
2282,1300.0,2.0,92.0,norte,Apartamento
2283,2980.0,3.0,92.0,norte,Apartamento
2284,2800.0,3.0,92.0,leste,Apartamento
2285,6100.0,3.0,92.0,leste,Apartamento
2286,2000.0,2.0,92.0,leste,Apartamento
2287,1350.0,1.0,92.0,leste,Apartamento
2288,7000.0,2.0,92.0,oeste,Apartamento
2289,4870.0,2.0,92.0,oeste,Apartamento
2290,4500.0,3.0,93.0,sul,Apartamento
2291,2850.0,3.0,93.0,sul,Apartamento
2292,2500.0,2.0,93.0,sul,Apartamento
2293,7000.0,2.0,93.0,sul,Apartamento
2294,2850.0,3.0,93.0,sul,Apartamento
2295,5500.0,3.0,93.0,oeste,Apartamento
2296,2500.0,4.0,93.0,oeste,Apartamento
2297,3000.0,3.0,93.0,oeste,Apartamento
2298,3700.0,3.0,93.0,oeste,Casa
2299,4500.0,3.0,93.0,oeste,Apartamento
2300,2800.0,3.0,94.0,sul,Apartamento
2301,10500.0,2.0,94.0,sul,Apartamento
2302,5300.0,2.0,94.0,sul,Apartamento
2303,3290.0,1.0,94.0,sul,Apartamento
2304,2700.0,3.0,94.0,norte,Apartamento
2305,1600.0,3.0,94.0,norte,Apartamento
2306,5500.0,3.0,94.0,leste,Apartamento
2307,2000.0,2.0,94.0,leste,Casa
2308,6500.0,3.0,94.0,leste,Apartamento
2309,4360.0,2.0,94.0,oeste,Apartamento
2310,4400.0,2.0,94.0,oeste,Apartamento
2311,5160.0,2.0,94.0,oeste,Apartamento
2312,4100.0,2.0,94.0,oeste,Apartamento
2313,3100.0,3.0,94.0,oeste,Apartamento
2314,2200.0,3.0,94.0,oeste,Apartamento
2315,4400.0,2.0,95.0,sul,Apartamento
2316,3800.0,3.0,95.0,sul,Apartamento
2317,3800.0,3.0,95.0,sul,Apartamento
2318,2760.0,3.0,95.0,sul,Apartamento
2320,1800.0,2.0,95.0,norte,Apartamento
2321,4505.0,3.0,95.0,leste,Apartamento
2322,4500.0,3.0,95.0,oeste,Apartamento
2323,6000.0,2.0,95.0,oeste,Apartamento
2324,4500.0,2.0,96.0,sul,Apartamento
2325,3900.0,2.0,96.0,sul,Apartamento
2326,3765.0,3.0,96.0,sul,Apartamento
2327,2900.0,3.0,96.0,sul,Apartamento
2328,4290.0,3.0,96.0,sul,Apartamento
2330,9900.0,3.0,96.0,leste,Apartamento
2331,5000.0,3.0,96.0,leste,Apartamento
2332,3500.0,3.0,96.0,oeste,Apartamento
2333,4439.0,2.0,97.0,sul,Apartamento
2334,8730.0,2.0,97.0,sul,Apartamento
2335,4000.0,3.0,97.0,norte,Apartamento
2336,5500.0,3.0,97.0,leste,Apartamento
2337,1801.0,2.0,97.0,leste,Casa
2338,4450.0,3.0,97.0,oeste,Apartamento
2339,2720.0,3.0,97.0,oeste,Apartamento
2340,4200.0,3.0,97.0,oeste,Apartamento
2341,4500.0,3.0,98.0,sul,Apartamento
2342,5750.0,3.0,98.0,sul,Casa
2343,4500.0,3.0,98.0,sul,Apartamento
2344,4350.0,3.0,98.0,sul,Apartamento
2345,2900.0,3.0,98.0,sul,Apartamento
2346,4500.0,3.0,98.0,sul,Apartamento
2347,13000.0,2.0,98.0,sul,Apartamento
2348,2750.0,3.0,98.0,norte,Apartamento
2349,5400.0,3.0,98.0,norte,Apartamento
2350,2800.0,3.0,98.0,norte,Apartamento
2351,2500.0,3.0,98.0,norte,Apartamento
2352,2000.0,3.0,98.0,norte,Apartamento
2353,2900.0,3.0,98.0,norte,Apartamento
2354,2400.0,3.0,98.0,leste,Apartamento
2355,8720.0,2.0,98.0,oeste,Apartamento
2356,4500.0,3.0,98.0,oeste,Apartamento
2357,6000.0,2.0,98.0,oeste,Apartamento
2358,4500.0,3.0,98.0,oeste,Apartamento
2359,3300.0,3.0,98.0,oeste,Apartamento
2360,1800.0,2.0,98.0,oeste,Apartamento
2361,979.0,3.0,99.0,norte,Apartamento
2362,3750.0,2.0,99.0,leste,Casa
2363,3200.0,3.0,99.0,leste,Casa
2364,2300.0,3.0,99.0,leste,Apartamento
2365,5500.0,3.0,99.0,oeste,Apartamento
2366,3700.0,2.0,99.0,oeste,Apartamento
2367,4000.0,3.0,100.0,sul,Casa
2368,6000.0,2.0,100.0,sul,Apartamento
2369,3150.0,3.0,100.0,sul,Casa
2370,2800.0,3.0,100.0,sul,Apartamento
2371,3100.0,3.0,100.0,sul,Casa
2372,3200.0,1.0,100.0,sul,Apartamento
2373,4125.0,1.0,100.0,sul,Apartamento
2374,4500.0,3.0,100.0,sul,Apartamento
2375,3600.0,3.0,100.0,sul,Apartamento
2376,3500.0,2.0,100.0,sul,Apartamento
2377,3700.0,3.0,100.0,sul,Apartamento
2378,5300.0,3.0,100.0,sul,Apartamento
2379,4500.0,2.0,100.0,sul,Apartamento
2380,3240.0,3.0,100.0,sul,Casa
2381,4875.0,3.0,100.0,sul,Casa
2382,4500.0,3.0,100.0,sul,Apartamento
2383,4500.0,3.0,100.0,sul,Apartamento
2384,4500.0,3.0,100.0,sul,Apartamento
2385,2770.0,2.0,100.0,sul,Casa
2386,2600.0,2.0,100.0,sul,Apartamento
2387,6750.0,1.0,100.0,sul,Apartamento
2388,7900.0,2.0,100.0,sul,Apartamento
2389,6000.0,2.0,100.0,sul,Apartamento
2390,2500.0,2.0,100.0,norte,Apartamento
2391,5400.0,3.0,100.0,norte,Apartamento
2392,1040.0,2.0,100.0,norte,Casa
2393,1900.0,2.0,100.0,norte,Casa
2394,2500.0,2.0,100.0,norte,Casa
2395,1700.0,2.0,100.0,norte,Casa
2396,1299.0,1.0,100.0,norte,Casa
2397,2100.0,2.0,100.0,norte,Casa
2398,2300.0,2.0,100.0,norte,Casa
2399,1900.0,2.0,100.0,norte,Apartamento
2400,2000.0,4.0,100.0,norte,Casa
2401,1558.0,2.0,100.0,norte,Casa
2402,1944.0,2.0,100.0,norte,Casa
2403,1400.0,2.0,100.0,norte,Casa
2404,4055.0,3.0,100.0,leste,Casa
2405,2950.0,2.0,100.0,leste,Casa
2406,3000.0,2.0,100.0,leste,Casa
2407,2400.0,1.0,100.0,leste,Apartamento
2408,3650.0,2.0,100.0,leste,Casa
2409,2950.0,2.0,100.0,leste,Casa
2410,1050.0,2.0,100.0,leste,Casa
2411,1650.0,2.0,100.0,leste,Casa
2412,1800.0,3.0,100.0,leste,Casa
2413,2200.0,2.0,100.0,leste,Casa
2414,2500.0,3.0,100.0,leste,Casa
2415,2700.0,3.0,100.0,leste,Casa
2416,4500.0,3.0,100.0,leste,Casa
2417,2800.0,3.0,100.0,oeste,Apartamento
2418,3500.0,2.0,100.0,oeste,Apartamento
2419,3750.0,2.0,100.0,oeste,Casa
2420,2800.0,3.0,100.0,oeste,Apartamento
2421,10200.0,1.0,100.0,oeste,Apartamento
2422,4800.0,2.0,100.0,oeste,Casa
2423,6500.0,2.0,100.0,oeste,Casa
2424,7500.0,3.0,100.0,oeste,Casa
2425,3500.0,2.0,100.0,oeste,Apartamento
2426,3590.0,3.0,100.0,oeste,Apartamento
2427,2400.0,3.0,100.0,oeste,Casa
2428,2750.0,2.0,100.0,oeste,Apartamento
2429,2000.0,3.0,100.0,oeste,Apartamento
2430,2413.0,2.0,100.0,oeste,Apartamento
2431,4500.0,3.0,100.0,oeste,Casa
2432,3500.0,2.0,100.0,oeste,Apartamento
2433,3500.0,2.0,100.0,oeste,Apartamento
2434,3500.0,2.0,100.0,oeste,Apartamento
2435,6000.0,2.0,100.0,oeste,Apartamento
2436,6000.0,2.0,100.0,oeste,Apartamento
2437,6000.0,2.0,100.0,oeste,Apartamento
2438,2800.0,2.0,101.0,sul,Casa
2439,5470.0,3.0,101.0,sul,Apartamento
2440,4000.0,3.0,101.0,oeste,Apartamento
2441,3600.0,3.0,102.0,sul,Apartamento
2442,4000.0,3.0,102.0,leste,Apartamento
2443,7000.0,2.0,103.0,sul,Apartamento
2444,10721.0,3.0,103.0,sul,Apartamento
2445,5100.0,2.0,103.0,leste,Apartamento
2446,6200.0,3.0,103.0,oeste,Apartamento
2447,5400.0,3.0,104.0,sul,Apartamento
2448,4500.0,2.0,104.0,norte,Apartamento
2449,3500.0,2.0,104.0,norte,Apartamento
2450,2500.0,3.0,104.0,leste,Apartamento
2451,3600.0,3.0,104.0,oeste,Apartamento
2452,3000.0,3.0,104.0,oeste,Apartamento
2453,6500.0,4.0,105.0,sul,Apartamento
2454,4500.0,3.0,105.0,sul,Apartamento
2455,7000.0,2.0,105.0,sul,Apartamento
2456,6000.0,2.0,105.0,sul,Apartamento
2457,3818.0,2.0,105.0,sul,Casa
2458,2730.0,3.0,105.0,norte,Apartamento
2459,3600.0,3.0,105.0,norte,Apartamento
2460,1861.0,3.0,105.0,norte,Apartamento
2461,1350.0,1.0,105.0,norte,Casa
2462,3980.0,3.0,105.0,leste,Casa
2463,4900.0,3.0,105.0,leste,Apartamento
2464,3800.0,3.0,105.0,leste,Casa
2465,4600.0,2.0,105.0,oeste,Casa
2466,4000.0,3.0,105.0,oeste,Apartamento
2467,5100.0,3.0,105.0,oeste,Apartamento
2468,3700.0,3.0,106.0,sul,Apartamento
2469,3500.0,2.0,106.0,sul,Apartamento
2470,3900.0,3.0,106.0,norte,Apartamento
2471,3800.0,2.0,106.0,leste,Apartamento
2472,6000.0,2.0,106.0,oeste,Apartamento
2473,2550.0,2.0,106.0,oeste,Apartamento
2474,3900.0,3.0,107.0,sul,Casa
2475,9000.0,3.0,107.0,sul,Apartamento
2476,6300.0,3.0,107.0,leste,Apartamento
2477,6260.0,3.0,107.0,oeste,Apartamento
2479,9750.0,3.0,108.0,sul,Apartamento
2480,3600.0,2.0,108.0,sul,Apartamento
2481,3600.0,3.0,108.0,sul,Apartamento
2482,5200.0,2.0,108.0,sul,Apartamento
2483,2490.0,2.0,108.0,norte,Apartamento
2484,5400.0,3.0,108.0,oeste,Apartamento
2485,7200.0,1.0,108.0,oeste,Apartamento
2486,8000.0,3.0,109.0,sul,Apartamento
2487,3600.0,3.0,109.0,norte,Apartamento
2488,10800.0,3.0,109.0,leste,Apartamento
2489,7000.0,2.0,109.0,oeste,Apartamento
2490,7000.0,2.0,109.0,oeste,Apartamento
2491,2720.0,3.0,110.0,sul,Apartamento
2492,2660.0,2.0,110.0,sul,Apartamento
2493,4500.0,3.0,110.0,sul,Apartamento
2494,3880.0,2.0,110.0,sul,Casa
2495,4530.0,3.0,110.0,sul,Apartamento
2496,8000.0,3.0,110.0,sul,Apartamento
2497,3700.0,3.0,110.0,sul,Apartamento
2498,6200.0,3.0,110.0,sul,Apartamento
2499,7000.0,2.0,110.0,sul,Apartamento
2500,11000.0,4.0,110.0,sul,Apartamento
2501,3000.0,3.0,110.0,sul,Apartamento
2502,2800.0,3.0,110.0,norte,Apartamento
2503,3125.0,2.0,110.0,norte,Casa
2504,3000.0,2.0,110.0,norte,Casa
2505,5500.0,1.0,110.0,norte,Casa
2506,5500.0,1.0,110.0,norte,Casa
2507,5500.0,1.0,110.0,norte,Casa
2508,5500.0,1.0,110.0,norte,Casa
2509,5500.0,1.0,110.0,norte,Casa
2510,5500.0,1.0,110.0,norte,Casa
2511,5500.0,1.0,110.0,norte,Casa
2512,5500.0,1.0,110.0,norte,Casa
2513,5500.0,1.0,110.0,norte,Casa
2514,8000.0,3.0,110.0,norte,Apartamento
2515,2900.0,3.0,110.0,norte,Casa
2516,3137.0,1.0,110.0,norte,Casa
2517,3400.0,4.0,110.0,norte,Apartamento
2518,2200.0,3.0,110.0,norte,Apartamento
2519,2320.0,2.0,110.0,norte,Apartamento
2520,1990.0,3.0,110.0,norte,Casa
2521,2987.0,2.0,110.0,norte,Apartamento
2522,4000.0,3.0,110.0,leste,Casa
2523,2980.0,2.0,110.0,leste,Casa
2524,3000.0,2.0,110.0,leste,Casa
2525,2500.0,3.0,110.0,leste,Apartamento
2526,2647.0,2.0,110.0,leste,Apartamento
2527,2800.0,3.0,110.0,leste,Casa
2528,3003.0,3.0,110.0,leste,Casa
2529,1800.0,2.0,110.0,leste,Casa
2530,2200.0,2.0,110.0,leste,Casa
2531,1676.0,2.0,110.0,leste,Casa
2532,2830.0,2.0,110.0,oeste,Casa
2533,8800.0,3.0,110.0,oeste,Apartamento
2534,8000.0,3.0,110.0,oeste,Apartamento
2535,6000.0,2.0,110.0,oeste,Apartamento
2536,3010.0,2.0,110.0,oeste,Casa
2537,6250.0,3.0,110.0,oeste,Apartamento
2539,4430.0,3.0,110.0,oeste,Apartamento
2540,2088.0,3.0,110.0,oeste,Casa
2541,2500.0,2.0,110.0,oeste,Casa
2542,2300.0,2.0,110.0,oeste,Casa
2543,5100.0,2.0,110.0,oeste,Apartamento
2544,6000.0,3.0,110.0,oeste,Apartamento
2545,4000.0,3.0,111.0,sul,Casa
2546,4380.0,3.0,111.0,sul,Apartamento
2547,7030.0,2.0,111.0,sul,Apartamento
2548,2500.0,3.0,111.0,norte,Apartamento
2549,2500.0,3.0,111.0,norte,Apartamento
2550,2500.0,3.0,112.0,norte,Casa
2551,1650.0,2.0,112.0,leste,Casa
2552,4500.0,3.0,112.0,oeste,Apartamento
2553,4700.0,4.0,112.0,oeste,Apartamento
2554,5500.0,3.0,112.0,oeste,Apartamento
2555,4550.0,3.0,113.0,leste,Apartamento
2556,3500.0,2.0,113.0,oeste,Apartamento
2557,8768.0,2.0,114.0,sul,Apartamento
2558,7270.0,3.0,114.0,sul,Apartamento
2559,5500.0,3.0,114.0,norte,Apartamento
2560,5500.0,3.0,114.0,oeste,Apartamento
2561,5500.0,3.0,114.0,oeste,Apartamento
2562,8888.0,3.0,114.0,oeste,Apartamento
2563,3800.0,3.0,114.0,oeste,Apartamento
2564,4400.0,3.0,114.0,oeste,Apartamento
2566,3500.0,3.0,114.0,oeste,Apartamento
2567,4500.0,3.0,115.0,sul,Apartamento
2568,4125.0,3.0,115.0,sul,Casa
2569,2200.0,3.0,115.0,norte,Apartamento
2570,2800.0,3.0,115.0,leste,Apartamento
2571,10500.0,2.0,115.0,leste,Apartamento
2572,1750.0,3.0,115.0,leste,Casa
2573,7700.0,1.0,115.0,oeste,Apartamento
2574,3300.0,2.0,115.0,oeste,Casa
2575,3700.0,3.0,116.0,sul,Apartamento
2576,1500.0,2.0,116.0,norte,Casa
2577,3000.0,3.0,116.0,norte,Apartamento
2578,2700.0,3.0,116.0,leste,Apartamento
2579,2200.0,2.0,116.0,leste,Casa
2580,2720.0,2.0,116.0,oeste,Apartamento
2582,9500.0,1.0,116.0,oeste,Apartamento
2583,8660.0,2.0,116.0,oeste,Apartamento
2584,4470.0,3.0,116.0,oeste,Apartamento
2585,4500.0,3.0,117.0,sul,Apartamento
2586,3540.0,3.0,117.0,leste,Apartamento
2587,3850.0,3.0,117.0,oeste,Apartamento
2588,3700.0,3.0,117.0,oeste,Apartamento
2589,4500.0,3.0,118.0,sul,Apartamento
2590,8000.0,3.0,118.0,sul,Apartamento
2591,8000.0,3.0,118.0,sul,Apartamento
2592,7000.0,2.0,118.0,sul,Apartamento
2593,5300.0,3.0,118.0,oeste,Apartamento
2594,7000.0,2.0,118.0,oeste,Apartamento
2595,2100.0,2.0,119.0,norte,Apartamento
2596,12000.0,4.0,120.0,sul,Casa
2597,3043.0,4.0,120.0,sul,Apartamento
2598,2865.0,2.0,120.0,sul,Casa
2599,8120.0,3.0,120.0,sul,Apartamento
2600,3900.0,3.0,120.0,sul,Casa
2601,6300.0,3.0,120.0,sul,Apartamento
2602,8000.0,3.0,120.0,sul,Apartamento
2603,3200.0,3.0,120.0,sul,Casa
2604,4556.0,3.0,120.0,sul,Apartamento
2605,9850.0,3.0,120.0,sul,Apartamento
2606,5000.0,3.0,120.0,sul,Casa
2607,6280.0,3.0,120.0,sul,Apartamento
2608,3200.0,3.0,120.0,sul,Casa
2609,4357.0,2.0,120.0,sul,Apartamento
2610,3760.0,2.0,120.0,sul,Casa
2612,10000.0,2.0,120.0,sul,Casa
2613,5499.0,3.0,120.0,sul,Apartamento
2614,4300.0,2.0,120.0,sul,Apartamento
2615,8720.0,3.0,120.0,sul,Apartamento
2616,2850.0,2.0,120.0,norte,Casa
2617,2990.0,2.0,120.0,norte,Casa
2618,2700.0,2.0,120.0,norte,Casa
2619,3000.0,2.0,120.0,norte,Casa
2620,3000.0,3.0,120.0,norte,Casa
2621,5500.0,3.0,120.0,norte,Apartamento
2622,2700.0,3.0,120.0,norte,Casa
2623,2800.0,3.0,120.0,norte,Casa
2624,2700.0,3.0,120.0,norte,Casa
2625,1850.0,3.0,120.0,norte,Casa
2626,3434.0,3.0,120.0,norte,Casa
2627,5000.0,3.0,120.0,norte,Casa
2628,3000.0,3.0,120.0,norte,Apartamento
2629,1950.0,3.0,120.0,norte,Casa
2630,2467.0,3.0,120.0,norte,Apartamento
2631,2700.0,3.0,120.0,norte,Apartamento
2632,2300.0,2.0,120.0,norte,Casa
